
     HECDSS Complete Catalog of Record Pathnames in File precip.2017.01.dss

     Catalog Created on Oct 27, 2017 at 13:28    File Created on Dec 31, 2016
     Number of Records:   3864                   DSS Version 6-SA,  File 6-UE
     Sort Order: ABCFED

  Ref.                     Last Written
 Number   Tag     Program   Date  Time  Type Vers Data        Record Pathname
  1805  T2715     Undefi  24JAN17 13:50  GAT  24    1   /SHG/NBPOTO/PRECIP/23JAN2017:1800/23JAN2017:1900/GRIDDED/
  1806  T2716     Undefi  24JAN17 14:50  GAT  24    1   /SHG/NBPOTO/PRECIP/23JAN2017:1900/23JAN2017:2000/GRIDDED/
  1807  T2717     Undefi  24JAN17 15:50  GAT  24    1   /SHG/NBPOTO/PRECIP/23JAN2017:2000/23JAN2017:2100/GRIDDED/
  1808  T2754     Undefi  24JAN17 16:50  GAT  24    1   /SHG/NBPOTO/PRECIP/23JAN2017:2100/23JAN2017:2200/GRIDDED/
  1809  T2755     Undefi  24JAN17 17:50  GAT  24    1   /SHG/NBPOTO/PRECIP/23JAN2017:2200/23JAN2017:2300/GRIDDED/
  1810  T2757     Undefi  24JAN17 18:50  GAT  24    1   /SHG/NBPOTO/PRECIP/23JAN2017:2300/23JAN2017:2400/GRIDDED/
  1811  T2758     Undefi  24JAN17 19:50  GAT  24    1   /SHG/NBPOTO/PRECIP/24JAN2017:0000/24JAN2017:0100/GRIDDED/
  1812  T2783     Undefi  24JAN17 20:50  GAT  24    1   /SHG/NBPOTO/PRECIP/24JAN2017:0100/24JAN2017:0200/GRIDDED/
  1813  T2784     Undefi  24JAN17 21:50  GAT  24    1   /SHG/NBPOTO/PRECIP/24JAN2017:0200/24JAN2017:0300/GRIDDED/
  1814  T2785     Undefi  24JAN17 22:50  GAT  24    1   /SHG/NBPOTO/PRECIP/24JAN2017:0300/24JAN2017:0400/GRIDDED/
  1815  T2786     Undefi  24JAN17 23:50  GAT  24    1   /SHG/NBPOTO/PRECIP/24JAN2017:0400/24JAN2017:0500/GRIDDED/
  1816  T2800     Undefi  25JAN17 00:50  GAT  24    1   /SHG/NBPOTO/PRECIP/24JAN2017:0500/24JAN2017:0600/GRIDDED/
  1817  T2801     Undefi  25JAN17 01:50  GAT  24    1   /SHG/NBPOTO/PRECIP/24JAN2017:0600/24JAN2017:0700/GRIDDED/
  1818  T2802     Undefi  25JAN17 02:50  GAT  24    1   /SHG/NBPOTO/PRECIP/24JAN2017:0700/24JAN2017:0800/GRIDDED/
  1819  T2803     Undefi  25JAN17 03:50  GAT  24    1   /SHG/NBPOTO/PRECIP/24JAN2017:0800/24JAN2017:0900/GRIDDED/
  1820  T2852     Undefi  25JAN17 04:50  GAT  24    1   /SHG/NBPOTO/PRECIP/24JAN2017:0900/24JAN2017:1000/GRIDDED/
  1821  T2853     Undefi  25JAN17 05:50  GAT  24    1   /SHG/NBPOTO/PRECIP/24JAN2017:1000/24JAN2017:1100/GRIDDED/
  1822  T2855     Undefi  25JAN17 06:50  GAT  24    1   /SHG/NBPOTO/PRECIP/24JAN2017:1100/24JAN2017:1200/GRIDDED/
  1823  T2856     Undefi  25JAN17 07:50  GAT  24    1   /SHG/NBPOTO/PRECIP/24JAN2017:1200/24JAN2017:1300/GRIDDED/
  1824  T2869     Undefi  25JAN17 08:50  GAT  24    1   /SHG/NBPOTO/PRECIP/24JAN2017:1300/24JAN2017:1400/GRIDDED/
  1825  T2870     Undefi  25JAN17 09:50  GAT  24    1   /SHG/NBPOTO/PRECIP/24JAN2017:1400/24JAN2017:1500/GRIDDED/
  1826  T2871     Undefi  25JAN17 10:50  GAT  24    1   /SHG/NBPOTO/PRECIP/24JAN2017:1500/24JAN2017:1600/GRIDDED/
  1827  T2872     Undefi  25JAN17 11:50  GAT  24    1   /SHG/NBPOTO/PRECIP/24JAN2017:1600/24JAN2017:1700/GRIDDED/
  1828  T2885     Undefi  25JAN17 12:50  GAT  24    1   /SHG/NBPOTO/PRECIP/24JAN2017:1700/24JAN2017:1800/GRIDDED/
  1829  T2887     Undefi  25JAN17 13:50  GAT  24    1   /SHG/NBPOTO/PRECIP/24JAN2017:1800/24JAN2017:1900/GRIDDED/
  1830  T2888     Undefi  25JAN17 14:50  GAT  24    1   /SHG/NBPOTO/PRECIP/24JAN2017:1900/24JAN2017:2000/GRIDDED/
  1831  T2889     Undefi  25JAN17 15:50  GAT  24    1   /SHG/NBPOTO/PRECIP/24JAN2017:2000/24JAN2017:2100/GRIDDED/
  1832  T2902     Undefi  25JAN17 16:50  GAT  24    1   /SHG/NBPOTO/PRECIP/24JAN2017:2100/24JAN2017:2200/GRIDDED/
  1833  T2903     Undefi  25JAN17 17:50  GAT  24    1   /SHG/NBPOTO/PRECIP/24JAN2017:2200/24JAN2017:2300/GRIDDED/
  1834  T2905     Undefi  25JAN17 18:50  GAT  24    1   /SHG/NBPOTO/PRECIP/24JAN2017:2300/24JAN2017:2400/GRIDDED/
  1835  T2906     Undefi  25JAN17 19:50  GAT  24    1   /SHG/NBPOTO/PRECIP/25JAN2017:0000/25JAN2017:0100/GRIDDED/
  1836  T2931     Undefi  25JAN17 20:50  GAT  24    1   /SHG/NBPOTO/PRECIP/25JAN2017:0100/25JAN2017:0200/GRIDDED/
  1837  T2932     Undefi  25JAN17 21:50  GAT  24    1   /SHG/NBPOTO/PRECIP/25JAN2017:0200/25JAN2017:0300/GRIDDED/
  1838  T2933     Undefi  25JAN17 22:50  GAT  24    1   /SHG/NBPOTO/PRECIP/25JAN2017:0300/25JAN2017:0400/GRIDDED/
  1839  T2934     Undefi  25JAN17 23:50  GAT  24    1   /SHG/NBPOTO/PRECIP/25JAN2017:0400/25JAN2017:0500/GRIDDED/
  1840  T2947     Undefi  26JAN17 00:50  GAT  24    1   /SHG/NBPOTO/PRECIP/25JAN2017:0500/25JAN2017:0600/GRIDDED/
  1841  T2948     Undefi  26JAN17 01:50  GAT  24    1   /SHG/NBPOTO/PRECIP/25JAN2017:0600/25JAN2017:0700/GRIDDED/
  1842  T2949     Undefi  26JAN17 02:50  GAT  24    1   /SHG/NBPOTO/PRECIP/25JAN2017:0700/25JAN2017:0800/GRIDDED/
  1843  T2950     Undefi  26JAN17 03:50  GAT  24    1   /SHG/NBPOTO/PRECIP/25JAN2017:0800/25JAN2017:0900/GRIDDED/
  1844  T2969     Undefi  26JAN17 04:50  GAT  24    1   /SHG/NBPOTO/PRECIP/25JAN2017:0900/25JAN2017:1000/GRIDDED/
  1845  T2970     Undefi  26JAN17 05:50  GAT  24    1   /SHG/NBPOTO/PRECIP/25JAN2017:1000/25JAN2017:1100/GRIDDED/
  1846  T2971     Undefi  26JAN17 06:50  GAT  24    1   /SHG/NBPOTO/PRECIP/25JAN2017:1100/25JAN2017:1200/GRIDDED/
  1847  T2974     Undefi  26JAN17 07:50  GAT  24    1   /SHG/NBPOTO/PRECIP/25JAN2017:1200/25JAN2017:1300/GRIDDED/
  1848  T2987     Undefi  26JAN17 08:50  GAT  24    1   /SHG/NBPOTO/PRECIP/25JAN2017:1300/25JAN2017:1400/GRIDDED/
  1849  T2988     Undefi  26JAN17 09:50  GAT  24    1   /SHG/NBPOTO/PRECIP/25JAN2017:1400/25JAN2017:1500/GRIDDED/
  1850  T2989     Undefi  26JAN17 10:50  GAT  24    1   /SHG/NBPOTO/PRECIP/25JAN2017:1500/25JAN2017:1600/GRIDDED/
  1851  T2990     Undefi  26JAN17 11:50  GAT  24    1   /SHG/NBPOTO/PRECIP/25JAN2017:1600/25JAN2017:1700/GRIDDED/
  1852  T3003     Undefi  26JAN17 12:50  GAT  24    1   /SHG/NBPOTO/PRECIP/25JAN2017:1700/25JAN2017:1800/GRIDDED/
  1853  T3005     Undefi  26JAN17 13:50  GAT  24    1   /SHG/NBPOTO/PRECIP/25JAN2017:1800/25JAN2017:1900/GRIDDED/
  1854  T3006     Undefi  26JAN17 14:50  GAT  24    1   /SHG/NBPOTO/PRECIP/25JAN2017:1900/25JAN2017:2000/GRIDDED/
  1855  T3007     Undefi  26JAN17 15:50  GAT  24    1   /SHG/NBPOTO/PRECIP/25JAN2017:2000/25JAN2017:2100/GRIDDED/
  1856  T3020     Undefi  26JAN17 16:50  GAT  24    1   /SHG/NBPOTO/PRECIP/25JAN2017:2100/25JAN2017:2200/GRIDDED/
  1857  T3022     Undefi  26JAN17 17:50  GAT  24    1   /SHG/NBPOTO/PRECIP/25JAN2017:2200/25JAN2017:2300/GRIDDED/
  1858  T3023     Undefi  26JAN17 18:50  GAT  24    1   /SHG/NBPOTO/PRECIP/25JAN2017:2300/25JAN2017:2400/GRIDDED/
  1859  T3024     Undefi  26JAN17 19:50  GAT  24    1   /SHG/NBPOTO/PRECIP/26JAN2017:0000/26JAN2017:0100/GRIDDED/
  1860  T3049     Undefi  26JAN17 20:50  GAT  24    1   /SHG/NBPOTO/PRECIP/26JAN2017:0100/26JAN2017:0200/GRIDDED/
  1861  T3050     Undefi  26JAN17 21:50  GAT  24    1   /SHG/NBPOTO/PRECIP/26JAN2017:0200/26JAN2017:0300/GRIDDED/
  1862  T3051     Undefi  26JAN17 22:50  GAT  24    1   /SHG/NBPOTO/PRECIP/26JAN2017:0300/26JAN2017:0400/GRIDDED/
  1863  T3052     Undefi  26JAN17 23:50  GAT  24    1   /SHG/NBPOTO/PRECIP/26JAN2017:0400/26JAN2017:0500/GRIDDED/
  1864  T3065     Undefi  27JAN17 00:50  GAT  24    1   /SHG/NBPOTO/PRECIP/26JAN2017:0500/26JAN2017:0600/GRIDDED/
  1865  T3066     Undefi  27JAN17 01:50  GAT  24    1   /SHG/NBPOTO/PRECIP/26JAN2017:0600/26JAN2017:0700/GRIDDED/
  1866  T3067     Undefi  27JAN17 02:50  GAT  24    1   /SHG/NBPOTO/PRECIP/26JAN2017:0700/26JAN2017:0800/GRIDDED/
  1867  T3068     Undefi  27JAN17 03:50  GAT  24    1   /SHG/NBPOTO/PRECIP/26JAN2017:0800/26JAN2017:0900/GRIDDED/
  1868  T3081     Undefi  27JAN17 04:50  GAT  24    1   /SHG/NBPOTO/PRECIP/26JAN2017:0900/26JAN2017:1000/GRIDDED/
  1869  T3082     Undefi  27JAN17 05:50  GAT  24    1   /SHG/NBPOTO/PRECIP/26JAN2017:1000/26JAN2017:1100/GRIDDED/
  1870  T3085     Undefi  27JAN17 06:50  GAT  24    1   /SHG/NBPOTO/PRECIP/26JAN2017:1100/26JAN2017:1200/GRIDDED/
  1871  T3086     Undefi  27JAN17 07:50  GAT  24    1   /SHG/NBPOTO/PRECIP/26JAN2017:1200/26JAN2017:1300/GRIDDED/
  1872  T3099     Undefi  27JAN17 08:50  GAT  24    1   /SHG/NBPOTO/PRECIP/26JAN2017:1300/26JAN2017:1400/GRIDDED/
  1873  T3100     Undefi  27JAN17 09:50  GAT  24    1   /SHG/NBPOTO/PRECIP/26JAN2017:1400/26JAN2017:1500/GRIDDED/
  1874  T3101     Undefi  27JAN17 10:50  GAT  24    1   /SHG/NBPOTO/PRECIP/26JAN2017:1500/26JAN2017:1600/GRIDDED/
  1875  T3102     Undefi  27JAN17 11:50  GAT  24    1   /SHG/NBPOTO/PRECIP/26JAN2017:1600/26JAN2017:1700/GRIDDED/
  1876  T3116     Undefi  27JAN17 12:50  GAT  24    1   /SHG/NBPOTO/PRECIP/26JAN2017:1700/26JAN2017:1800/GRIDDED/
  1877  T3117     Undefi  27JAN17 13:50  GAT  24    1   /SHG/NBPOTO/PRECIP/26JAN2017:1800/26JAN2017:1900/GRIDDED/
  1878  T3118     Undefi  27JAN17 14:50  GAT  24    1   /SHG/NBPOTO/PRECIP/26JAN2017:1900/26JAN2017:2000/GRIDDED/
  1879  T3119     Undefi  27JAN17 15:50  GAT  24    1   /SHG/NBPOTO/PRECIP/26JAN2017:2000/26JAN2017:2100/GRIDDED/
  1880  T3132     Undefi  27JAN17 16:50  GAT  24    1   /SHG/NBPOTO/PRECIP/26JAN2017:2100/26JAN2017:2200/GRIDDED/
  1881  T3133     Undefi  27JAN17 17:50  GAT  24    1   /SHG/NBPOTO/PRECIP/26JAN2017:2200/26JAN2017:2300/GRIDDED/
  1882  T3134     Undefi  27JAN17 18:50  GAT  24    1   /SHG/NBPOTO/PRECIP/26JAN2017:2300/26JAN2017:2400/GRIDDED/
  1883  T3136     Undefi  27JAN17 19:50  GAT  24    1   /SHG/NBPOTO/PRECIP/27JAN2017:0000/27JAN2017:0100/GRIDDED/
  1884  T3161     Undefi  27JAN17 20:50  GAT  24    1   /SHG/NBPOTO/PRECIP/27JAN2017:0100/27JAN2017:0200/GRIDDED/
  1885  T3162     Undefi  27JAN17 21:50  GAT  24    1   /SHG/NBPOTO/PRECIP/27JAN2017:0200/27JAN2017:0300/GRIDDED/
  1886  T3163     Undefi  27JAN17 22:50  GAT  24    1   /SHG/NBPOTO/PRECIP/27JAN2017:0300/27JAN2017:0400/GRIDDED/
  1887  T3164     Undefi  27JAN17 23:50  GAT  24    1   /SHG/NBPOTO/PRECIP/27JAN2017:0400/27JAN2017:0500/GRIDDED/
  1888  T3177     Undefi  28JAN17 00:50  GAT  24    1   /SHG/NBPOTO/PRECIP/27JAN2017:0500/27JAN2017:0600/GRIDDED/
  1889  T3178     Undefi  28JAN17 01:50  GAT  24    1   /SHG/NBPOTO/PRECIP/27JAN2017:0600/27JAN2017:0700/GRIDDED/
  1890  T3179     Undefi  28JAN17 02:50  GAT  24    1   /SHG/NBPOTO/PRECIP/27JAN2017:0700/27JAN2017:0800/GRIDDED/
  1891  T3180     Undefi  28JAN17 03:50  GAT  24    1   /SHG/NBPOTO/PRECIP/27JAN2017:0800/27JAN2017:0900/GRIDDED/
  1892  T3193     Undefi  28JAN17 04:50  GAT  24    1   /SHG/NBPOTO/PRECIP/27JAN2017:0900/27JAN2017:1000/GRIDDED/
  1893  T3194     Undefi  28JAN17 05:50  GAT  24    1   /SHG/NBPOTO/PRECIP/27JAN2017:1000/27JAN2017:1100/GRIDDED/
  1894  T3197     Undefi  28JAN17 06:50  GAT  24    1   /SHG/NBPOTO/PRECIP/27JAN2017:1100/27JAN2017:1200/GRIDDED/
  1895  T3198     Undefi  28JAN17 06:50  GAT  23    1   /SHG/NBPOTO/PRECIP/27JAN2017:1200/27JAN2017:1300/GRIDDED/
  1896  T3211     Undefi  28JAN17 08:50  GAT  23    1   /SHG/NBPOTO/PRECIP/27JAN2017:1300/27JAN2017:1400/GRIDDED/
  1897  T3212     Undefi  28JAN17 09:50  GAT  23    1   /SHG/NBPOTO/PRECIP/27JAN2017:1400/27JAN2017:1500/GRIDDED/
  1898  T3213     Undefi  28JAN17 10:50  GAT  23    1   /SHG/NBPOTO/PRECIP/27JAN2017:1500/27JAN2017:1600/GRIDDED/
  1899  T3214     Undefi  28JAN17 11:50  GAT  23    1   /SHG/NBPOTO/PRECIP/27JAN2017:1600/27JAN2017:1700/GRIDDED/
  1900  T3228     Undefi  28JAN17 12:50  GAT  23    1   /SHG/NBPOTO/PRECIP/27JAN2017:1700/27JAN2017:1800/GRIDDED/
  1901  T3229     Undefi  28JAN17 13:50  GAT  23    1   /SHG/NBPOTO/PRECIP/27JAN2017:1800/27JAN2017:1900/GRIDDED/
  1902  T3230     Undefi  28JAN17 14:50  GAT  23    1   /SHG/NBPOTO/PRECIP/27JAN2017:1900/27JAN2017:2000/GRIDDED/
  1903  T3231     Undefi  28JAN17 15:50  GAT  23    1   /SHG/NBPOTO/PRECIP/27JAN2017:2000/27JAN2017:2100/GRIDDED/
  1904  T3244     Undefi  28JAN17 16:50  GAT  23    1   /SHG/NBPOTO/PRECIP/27JAN2017:2100/27JAN2017:2200/GRIDDED/
  1905  T3245     Undefi  28JAN17 17:50  GAT  23    1   /SHG/NBPOTO/PRECIP/27JAN2017:2200/27JAN2017:2300/GRIDDED/
  1906  T3247     Undefi  28JAN17 18:50  GAT  23    1   /SHG/NBPOTO/PRECIP/27JAN2017:2300/27JAN2017:2400/GRIDDED/
  1907  T3248     Undefi  28JAN17 18:50  GAT  22    1   /SHG/NBPOTO/PRECIP/28JAN2017:0000/28JAN2017:0100/GRIDDED/
  1908  T3261     Undefi  28JAN17 20:50  GAT  22    1   /SHG/NBPOTO/PRECIP/28JAN2017:0100/28JAN2017:0200/GRIDDED/
  1909  T3262     Undefi  28JAN17 21:50  GAT  22    1   /SHG/NBPOTO/PRECIP/28JAN2017:0200/28JAN2017:0300/GRIDDED/
  1910  T3263     Undefi  28JAN17 22:50  GAT  22    1   /SHG/NBPOTO/PRECIP/28JAN2017:0300/28JAN2017:0400/GRIDDED/
  1911  T3264     Undefi  28JAN17 23:50  GAT  22    1   /SHG/NBPOTO/PRECIP/28JAN2017:0400/28JAN2017:0500/GRIDDED/
  1912  T3277     Undefi  29JAN17 00:50  GAT  22    1   /SHG/NBPOTO/PRECIP/28JAN2017:0500/28JAN2017:0600/GRIDDED/
  1913  T3278     Undefi  29JAN17 01:50  GAT  22    1   /SHG/NBPOTO/PRECIP/28JAN2017:0600/28JAN2017:0700/GRIDDED/
  1914  T3279     Undefi  29JAN17 02:50  GAT  22    1   /SHG/NBPOTO/PRECIP/28JAN2017:0700/28JAN2017:0800/GRIDDED/
  1915  T3280     Undefi  29JAN17 03:50  GAT  22    1   /SHG/NBPOTO/PRECIP/28JAN2017:0800/28JAN2017:0900/GRIDDED/
  1916  T3305     Undefi  29JAN17 04:50  GAT  22    1   /SHG/NBPOTO/PRECIP/28JAN2017:0900/28JAN2017:1000/GRIDDED/
  1917  T3306     Undefi  29JAN17 05:50  GAT  22    1   /SHG/NBPOTO/PRECIP/28JAN2017:1000/28JAN2017:1100/GRIDDED/
  1918  T3309     Undefi  29JAN17 06:50  GAT  22    1   /SHG/NBPOTO/PRECIP/28JAN2017:1100/28JAN2017:1200/GRIDDED/
  1919  T3310     Undefi  29JAN17 07:50  GAT  23    1   /SHG/NBPOTO/PRECIP/28JAN2017:1200/28JAN2017:1300/GRIDDED/
  1920  T3323     Undefi  29JAN17 08:50  GAT  23    1   /SHG/NBPOTO/PRECIP/28JAN2017:1300/28JAN2017:1400/GRIDDED/
  1921  T3324     Undefi  29JAN17 09:50  GAT  23    1   /SHG/NBPOTO/PRECIP/28JAN2017:1400/28JAN2017:1500/GRIDDED/
  1922  T3325     Undefi  29JAN17 10:50  GAT  23    1   /SHG/NBPOTO/PRECIP/28JAN2017:1500/28JAN2017:1600/GRIDDED/
  1923  T3326     Undefi  29JAN17 11:50  GAT  23    1   /SHG/NBPOTO/PRECIP/28JAN2017:1600/28JAN2017:1700/GRIDDED/
  1924  T3339     Undefi  29JAN17 12:50  GAT  23    1   /SHG/NBPOTO/PRECIP/28JAN2017:1700/28JAN2017:1800/GRIDDED/
  1925  T3341     Undefi  29JAN17 13:50  GAT  23    1   /SHG/NBPOTO/PRECIP/28JAN2017:1800/28JAN2017:1900/GRIDDED/
  1926  T3342     Undefi  29JAN17 14:50  GAT  23    1   /SHG/NBPOTO/PRECIP/28JAN2017:1900/28JAN2017:2000/GRIDDED/
  1927  T3343     Undefi  29JAN17 15:50  GAT  23    1   /SHG/NBPOTO/PRECIP/28JAN2017:2000/28JAN2017:2100/GRIDDED/
  1928  T3356     Undefi  29JAN17 16:50  GAT  23    1   /SHG/NBPOTO/PRECIP/28JAN2017:2100/28JAN2017:2200/GRIDDED/
  1929  T3357     Undefi  29JAN17 17:50  GAT  23    1   /SHG/NBPOTO/PRECIP/28JAN2017:2200/28JAN2017:2300/GRIDDED/
  1930  T3358     Undefi  29JAN17 18:50  GAT  23    1   /SHG/NBPOTO/PRECIP/28JAN2017:2300/28JAN2017:2400/GRIDDED/
  1931  T3359     Undefi  29JAN17 19:50  GAT  24    1   /SHG/NBPOTO/PRECIP/29JAN2017:0000/29JAN2017:0100/GRIDDED/
  1932  T3384     Undefi  29JAN17 20:50  GAT  24    1   /SHG/NBPOTO/PRECIP/29JAN2017:0100/29JAN2017:0200/GRIDDED/
  1933  T3386     Undefi  29JAN17 21:50  GAT  24    1   /SHG/NBPOTO/PRECIP/29JAN2017:0200/29JAN2017:0300/GRIDDED/
  1934  T3387     Undefi  29JAN17 22:50  GAT  24    1   /SHG/NBPOTO/PRECIP/29JAN2017:0300/29JAN2017:0400/GRIDDED/
  1935  T3388     Undefi  29JAN17 23:50  GAT  24    1   /SHG/NBPOTO/PRECIP/29JAN2017:0400/29JAN2017:0500/GRIDDED/
  1936  T3401     Undefi  30JAN17 00:50  GAT  24    1   /SHG/NBPOTO/PRECIP/29JAN2017:0500/29JAN2017:0600/GRIDDED/
  1937  T3402     Undefi  30JAN17 01:50  GAT  24    1   /SHG/NBPOTO/PRECIP/29JAN2017:0600/29JAN2017:0700/GRIDDED/
  1938  T3403     Undefi  30JAN17 02:50  GAT  24    1   /SHG/NBPOTO/PRECIP/29JAN2017:0700/29JAN2017:0800/GRIDDED/
  1939  T3404     Undefi  30JAN17 03:50  GAT  24    1   /SHG/NBPOTO/PRECIP/29JAN2017:0800/29JAN2017:0900/GRIDDED/
  1940  T3417     Undefi  30JAN17 04:50  GAT  24    1   /SHG/NBPOTO/PRECIP/29JAN2017:0900/29JAN2017:1000/GRIDDED/
  1941  T3418     Undefi  30JAN17 05:50  GAT  24    1   /SHG/NBPOTO/PRECIP/29JAN2017:1000/29JAN2017:1100/GRIDDED/
  1942  T3419     Undefi  30JAN17 06:50  GAT  24    1   /SHG/NBPOTO/PRECIP/29JAN2017:1100/29JAN2017:1200/GRIDDED/
  1943  T3422     Undefi  30JAN17 07:50  GAT  24    1   /SHG/NBPOTO/PRECIP/29JAN2017:1200/29JAN2017:1300/GRIDDED/
  1944  T3435     Undefi  30JAN17 08:50  GAT  24    1   /SHG/NBPOTO/PRECIP/29JAN2017:1300/29JAN2017:1400/GRIDDED/
  1945  T3436     Undefi  30JAN17 09:50  GAT  24    1   /SHG/NBPOTO/PRECIP/29JAN2017:1400/29JAN2017:1500/GRIDDED/
  1946  T3437     Undefi  30JAN17 10:50  GAT  24    1   /SHG/NBPOTO/PRECIP/29JAN2017:1500/29JAN2017:1600/GRIDDED/
  1947  T3438     Undefi  30JAN17 11:50  GAT  24    1   /SHG/NBPOTO/PRECIP/29JAN2017:1600/29JAN2017:1700/GRIDDED/
  1948  T3452     Undefi  30JAN17 12:50  GAT  24    1   /SHG/NBPOTO/PRECIP/29JAN2017:1700/29JAN2017:1800/GRIDDED/
  1949  T3453     Undefi  30JAN17 13:50  GAT  24    1   /SHG/NBPOTO/PRECIP/29JAN2017:1800/29JAN2017:1900/GRIDDED/
  1950  T3454     Undefi  30JAN17 14:50  GAT  24    1   /SHG/NBPOTO/PRECIP/29JAN2017:1900/29JAN2017:2000/GRIDDED/
  1951  T3455     Undefi  30JAN17 15:50  GAT  24    1   /SHG/NBPOTO/PRECIP/29JAN2017:2000/29JAN2017:2100/GRIDDED/
  1952  T3468     Undefi  30JAN17 16:50  GAT  24    1   /SHG/NBPOTO/PRECIP/29JAN2017:2100/29JAN2017:2200/GRIDDED/
  1953  T3469     Undefi  30JAN17 17:50  GAT  24    1   /SHG/NBPOTO/PRECIP/29JAN2017:2200/29JAN2017:2300/GRIDDED/
  1954  T3470     Undefi  30JAN17 18:50  GAT  24    1   /SHG/NBPOTO/PRECIP/29JAN2017:2300/29JAN2017:2400/GRIDDED/
  1955  T3471     Undefi  30JAN17 19:50  GAT  24    1   /SHG/NBPOTO/PRECIP/30JAN2017:0000/30JAN2017:0100/GRIDDED/
  1956  T3485     Undefi  30JAN17 20:50  GAT  24    1   /SHG/NBPOTO/PRECIP/30JAN2017:0100/30JAN2017:0200/GRIDDED/
  1957  T3486     Undefi  30JAN17 21:50  GAT  24    1   /SHG/NBPOTO/PRECIP/30JAN2017:0200/30JAN2017:0300/GRIDDED/
  1958  T3487     Undefi  30JAN17 22:50  GAT  24    1   /SHG/NBPOTO/PRECIP/30JAN2017:0300/30JAN2017:0400/GRIDDED/
  1959  T3488     Undefi  30JAN17 23:50  GAT  24    1   /SHG/NBPOTO/PRECIP/30JAN2017:0400/30JAN2017:0500/GRIDDED/
  1960  T3501     Undefi  31JAN17 00:50  GAT  24    1   /SHG/NBPOTO/PRECIP/30JAN2017:0500/30JAN2017:0600/GRIDDED/
  1961  T3502     Undefi  31JAN17 01:50  GAT  24    1   /SHG/NBPOTO/PRECIP/30JAN2017:0600/30JAN2017:0700/GRIDDED/
  1962  T3503     Undefi  31JAN17 02:50  GAT  24    1   /SHG/NBPOTO/PRECIP/30JAN2017:0700/30JAN2017:0800/GRIDDED/
  1963  T3504     Undefi  31JAN17 03:50  GAT  24    1   /SHG/NBPOTO/PRECIP/30JAN2017:0800/30JAN2017:0900/GRIDDED/
  1964  T3517     Undefi  31JAN17 04:50  GAT  24    1   /SHG/NBPOTO/PRECIP/30JAN2017:0900/30JAN2017:1000/GRIDDED/
  1965  T3518     Undefi  31JAN17 05:50  GAT  24    1   /SHG/NBPOTO/PRECIP/30JAN2017:1000/30JAN2017:1100/GRIDDED/
  1966  T3519     Undefi  31JAN17 06:50  GAT  24    1   /SHG/NBPOTO/PRECIP/30JAN2017:1100/30JAN2017:1200/GRIDDED/
  1967  T3522     Undefi  31JAN17 07:50  GAT  24    1   /SHG/NBPOTO/PRECIP/30JAN2017:1200/30JAN2017:1300/GRIDDED/
  1968  T3535     Undefi  31JAN17 08:50  GAT  24    1   /SHG/NBPOTO/PRECIP/30JAN2017:1300/30JAN2017:1400/GRIDDED/
  1969  T3536     Undefi  31JAN17 09:50  GAT  24    1   /SHG/NBPOTO/PRECIP/30JAN2017:1400/30JAN2017:1500/GRIDDED/
  1970  T3537     Undefi  31JAN17 10:50  GAT  24    1   /SHG/NBPOTO/PRECIP/30JAN2017:1500/30JAN2017:1600/GRIDDED/
  1971  T3538     Undefi  31JAN17 11:50  GAT  24    1   /SHG/NBPOTO/PRECIP/30JAN2017:1600/30JAN2017:1700/GRIDDED/
  1972  T3551     Undefi  31JAN17 12:50  GAT  24    1   /SHG/NBPOTO/PRECIP/30JAN2017:1700/30JAN2017:1800/GRIDDED/
  1973  T3553     Undefi  31JAN17 13:50  GAT  24    1   /SHG/NBPOTO/PRECIP/30JAN2017:1800/30JAN2017:1900/GRIDDED/
  1974  T3554     Undefi  31JAN17 14:50  GAT  24    1   /SHG/NBPOTO/PRECIP/30JAN2017:1900/30JAN2017:2000/GRIDDED/
  1975  T3555     Undefi  31JAN17 15:50  GAT  24    1   /SHG/NBPOTO/PRECIP/30JAN2017:2000/30JAN2017:2100/GRIDDED/
  1976  T3568     Undefi  31JAN17 16:50  GAT  24    1   /SHG/NBPOTO/PRECIP/30JAN2017:2100/30JAN2017:2200/GRIDDED/
  1977  T3569     Undefi  31JAN17 17:50  GAT  24    1   /SHG/NBPOTO/PRECIP/30JAN2017:2200/30JAN2017:2300/GRIDDED/
  1978  T3570     Undefi  31JAN17 18:50  GAT  24    1   /SHG/NBPOTO/PRECIP/30JAN2017:2300/30JAN2017:2400/GRIDDED/
  1979  T3581     Undefi  31JAN17 19:50  GAT  24    1   /SHG/NBPOTO/PRECIP/31JAN2017:0000/31JAN2017:0100/GRIDDED/
  1980  T3585     Undefi  31JAN17 20:50  GAT  24    1   /SHG/NBPOTO/PRECIP/31JAN2017:0100/31JAN2017:0200/GRIDDED/
  1981  T3586     Undefi  31JAN17 21:50  GAT  24    1   /SHG/NBPOTO/PRECIP/31JAN2017:0200/31JAN2017:0300/GRIDDED/
  1982  T3587     Undefi  31JAN17 22:50  GAT  24    1   /SHG/NBPOTO/PRECIP/31JAN2017:0300/31JAN2017:0400/GRIDDED/
  1983  T3588     Undefi  31JAN17 23:50  GAT  24    1   /SHG/NBPOTO/PRECIP/31JAN2017:0400/31JAN2017:0500/GRIDDED/
